"State","State Code","Place of Death","Place of Death Code","Year","Year Code","Deaths","Population","Crude Rate"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2000","2000",20,"Not Applicable","Not Applicable"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2001","2001",11,"Not Applicable","Not Applicable"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2002","2002",13,"Not Applicable","Not Applicable"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2005","2005",10,"Not Applicable","Not Applicable"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2008","2008",13,"Not Applicable","Not Applicable"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2010","2010",16,"Not Applicable","Not Applicable"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2013","2013",12,"Not Applicable","Not Applicable"
"Rhode Island","44","Medical Facility - Outpatient or ER","2","2014","2014",10,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","1999","1999",24,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2000","2000",15,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2001","2001",21,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2002","2002",17,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2004","2004",18,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2005","2005",15,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2006","2006",19,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2007","2007",18,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2008","2008",17,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2009","2009",20,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2010","2010",18,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2011","2011",19,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2012","2012",17,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2013","2013",28,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2015","2015",22,"Not Applicable","Not Applicable"
"Rhode Island","44","Decedent's home","4","2016","2016",25,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","1999","1999",15,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2000","2000",14,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2001","2001",10,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2002","2002",21,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2003","2003",11,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2004","2004",11,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2005","2005",10,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2006","2006",15,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2007","2007",10,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2009","2009",20,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2010","2010",12,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2012","2012",14,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2013","2013",12,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2014","2014",10,"Not Applicable","Not Applicable"
"Rhode Island","44","Other","7","2015","2015",18,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","1999","1999",63,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2000","2000",50,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2001","2001",56,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2002","2002",58,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2003","2003",49,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2004","2004",65,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2005","2005",56,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2006","2006",67,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2007","2007",57,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2008","2008",55,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2009","2009",49,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2010","2010",60,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2011","2011",55,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2012","2012",71,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2013","2013",75,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2014","2014",76,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2015","2015",68,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Inpatient","1","2016","2016",91,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","1999","1999",76,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2000","2000",71,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2001","2001",93,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2002","2002",78,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2003","2003",91,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2004","2004",79,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2005","2005",91,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2006","2006",87,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2007","2007",79,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2008","2008",96,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2009","2009",86,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2010","2010",82,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2011","2011",95,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2012","2012",103,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2013","2013",81,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2014","2014",109,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2015","2015",108,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Outpatient or ER","2","2016","2016",112,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","1999","1999",19,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2000","2000",12,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2002","2002",14,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2003","2003",12,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2005","2005",11,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2007","2007",11,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2008","2008",10,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2011","2011",15,"Not Applicable","Not Applicable"
"South Carolina","45","Medical Facility - Dead on Arrival","3","2012","2012",10,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","1999","1999",246,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2000","2000",238,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2001","2001",235,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2002","2002",249,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2003","2003",270,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2004","2004",262,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2005","2005",245,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2006","2006",259,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2007","2007",246,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2008","2008",269,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2009","2009",297,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2010","2010",304,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2011","2011",341,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2012","2012",329,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2013","2013",389,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2014","2014",347,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2015","2015",382,"Not Applicable","Not Applicable"
"South Carolina","45","Decedent's home","4","2016","2016",426,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","1999","1999",136,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2000","2000",112,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2001","2001",163,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2002","2002",162,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2003","2003",166,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2004","2004",149,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2005","2005",180,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2006","2006",183,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2007","2007",185,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2008","2008",166,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2009","2009",177,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2010","2010",186,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2011","2011",189,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2012","2012",218,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2013","2013",175,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2014","2014",217,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2015","2015",272,"Not Applicable","Not Applicable"
"South Carolina","45","Other","7","2016","2016",246,"Not Applicable","Not Applicable"
"South Dakota","46","Medical Facility - Outpatient or ER","2","2016","2016",15,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","1999","1999",42,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2000","2000",35,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2001","2001",26,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2002","2002",40,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2003","2003",40,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2004","2004",41,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2005","2005",50,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2006","2006",49,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2007","2007",31,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2008","2008",45,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2009","2009",43,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2010","2010",47,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2011","2011",44,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2012","2012",55,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2013","2013",39,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2014","2014",57,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2015","2015",51,"Not Applicable","Not Applicable"
"South Dakota","46","Decedent's home","4","2016","2016",49,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","1999","1999",18,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2000","2000",14,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2001","2001",21,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2002","2002",13,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2003","2003",23,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2004","2004",20,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2005","2005",19,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2006","2006",18,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2007","2007",10,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2008","2008",28,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2009","2009",20,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2010","2010",18,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2011","2011",15,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2012","2012",21,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2013","2013",29,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2014","2014",18,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2015","2015",28,"Not Applicable","Not Applicable"
"South Dakota","46","Other","7","2016","2016",37,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","1999","1999",68,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2000","2000",95,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2001","2001",80,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2002","2002",83,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2003","2003",90,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2004","2004",93,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2005","2005",86,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2006","2006",91,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2007","2007",76,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2008","2008",93,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2009","2009",95,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2010","2010",95,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2011","2011",100,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2012","2012",101,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2013","2013",81,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2014","2014",79,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2015","2015",76,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Inpatient","1","2016","2016",92,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","1999","1999",122,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2000","2000",111,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2001","2001",112,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2002","2002",119,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2003","2003",99,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2004","2004",111,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2005","2005",160,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2006","2006",123,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2007","2007",131,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2008","2008",140,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2009","2009",167,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2010","2010",126,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2011","2011",122,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2012","2012",154,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2013","2013",151,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2014","2014",140,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2015","2015",161,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Outpatient or ER","2","2016","2016",184,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","1999","1999",271,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2000","2000",255,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2001","2001",250,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2002","2002",272,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2003","2003",242,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2004","2004",198,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2005","2005",170,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2006","2006",165,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2007","2007",180,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2008","2008",151,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2009","2009",131,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2010","2010",110,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2011","2011",126,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2012","2012",120,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2013","2013",107,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2014","2014",82,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2015","2015",107,"Not Applicable","Not Applicable"
"Tennessee","47","Medical Facility - Dead on Arrival","3","2016","2016",100,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","1999","1999",281,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2000","2000",328,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2001","2001",317,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2002","2002",312,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2003","2003",315,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2004","2004",328,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2005","2005",409,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2006","2006",393,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2007","2007",365,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2008","2008",426,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2009","2009",417,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2010","2010",427,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2011","2011",447,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2012","2012",396,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2013","2013",427,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2014","2014",394,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2015","2015",406,"Not Applicable","Not Applicable"
"Tennessee","47","Decedent's home","4","2016","2016",452,"Not Applicable","Not Applicable"
"Tennessee","47","Nursing home/long term care","6","2015","2015",18,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","1999","1999",76,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2000","2000",87,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2001","2001",70,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2002","2002",93,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2003","2003",75,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2004","2004",115,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2005","2005",129,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2006","2006",152,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2007","2007",152,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2008","2008",144,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2009","2009",133,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2010","2010",145,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2011","2011",130,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2012","2012",206,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2013","2013",230,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2014","2014",270,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2015","2015",258,"Not Applicable","Not Applicable"
"Tennessee","47","Other","7","2016","2016",291,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","1999","1999",195,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2000","2000",221,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2001","2001",180,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2002","2002",202,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2003","2003",187,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2004","2004",205,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2005","2005",210,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2006","2006",217,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2007","2007",348,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2008","2008",359,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2009","2009",211,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2010","2010",192,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2011","2011",176,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2012","2012",185,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2013","2013",202,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2014","2014",207,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2015","2015",210,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Inpatient","1","2016","2016",256,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","1999","1999",371,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2000","2000",319,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2001","2001",356,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2002","2002",364,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2003","2003",343,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2004","2004",377,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2005","2005",359,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2006","2006",351,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2007","2007",255,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2008","2008",261,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2009","2009",395,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2010","2010",369,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2011","2011",331,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2012","2012",391,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2013","2013",335,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2014","2014",346,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2015","2015",414,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Outpatient or ER","2","2016","2016",459,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","1999","1999",23,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2000","2000",18,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2001","2001",16,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2002","2002",21,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2003","2003",22,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2004","2004",17,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2005","2005",14,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2006","2006",12,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2008","2008",10,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2009","2009",12,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2010","2010",11,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2011","2011",16,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2013","2013",24,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2014","2014",21,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2015","2015",26,"Not Applicable","Not Applicable"
"Texas","48","Medical Facility - Dead on Arrival","3","2016","2016",17,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","1999","1999",996,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2000","2000",1004,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2001","2001",1140,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2002","2002",1033,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2003","2003",1167,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2004","2004",1069,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2005","2005",1144,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2006","2006",1031,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2007","2007",1097,"Not Applicable","Not Applicable"
"Texas","48","Decedent's home","4","2008","2008",1147,"Not Applicable","Not Applicable"
