"State","State Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Year","Year Code","Deaths","Population","Crude Rate"
"Mississippi","28","Assault","X85-Y09","2013","2013",215,2991207,7.2
"Mississippi","28","Assault","X85-Y09","2014","2014",259,2994079,8.7
"Mississippi","28","Assault","X85-Y09","2015","2015",264,2992333,8.8
"Mississippi","28","Assault","X85-Y09","2016","2016",282,2988726,9.4
"Missouri","29","Other external causes of accidental injury","W00-X59","1999","1999",25,5561948,0.4
"Missouri","29","Other external causes of accidental injury","W00-X59","2000","2000",29,5595211,0.5
"Missouri","29","Other external causes of accidental injury","W00-X59","2001","2001",26,5641142,0.5
"Missouri","29","Other external causes of accidental injury","W00-X59","2002","2002",12,5674825,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2003","2003",17,5709403,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2004","2004",16,5747741,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2005","2005",23,5790300,0.4
"Missouri","29","Other external causes of accidental injury","W00-X59","2006","2006",20,5842704,0.3
"Missouri","29","Other external causes of accidental injury","W00-X59","2007","2007",20,5887612,0.3
"Missouri","29","Other external causes of accidental injury","W00-X59","2008","2008",26,5923916,0.4
"Missouri","29","Other external causes of accidental injury","W00-X59","2009","2009",20,5961088,0.3
"Missouri","29","Other external causes of accidental injury","W00-X59","2010","2010",13,5988927,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2011","2011",23,6010688,0.4
"Missouri","29","Other external causes of accidental injury","W00-X59","2012","2012",17,6021988,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2013","2013",19,6044171,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2014","2014",14,6063589,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2015","2015",18,6083672,"Unreliable"
"Missouri","29","Other external causes of accidental injury","W00-X59","2016","2016",13,6093000,"Unreliable"
"Missouri","29","Intentional self-harm","X60-X84","1999","1999",426,5561948,7.7
"Missouri","29","Intentional self-harm","X60-X84","2000","2000",434,5595211,7.8
"Missouri","29","Intentional self-harm","X60-X84","2001","2001",427,5641142,7.6
"Missouri","29","Intentional self-harm","X60-X84","2002","2002",423,5674825,7.5
"Missouri","29","Intentional self-harm","X60-X84","2003","2003",411,5709403,7.2
"Missouri","29","Intentional self-harm","X60-X84","2004","2004",389,5747741,6.8
"Missouri","29","Intentional self-harm","X60-X84","2005","2005",427,5790300,7.4
"Missouri","29","Intentional self-harm","X60-X84","2006","2006",444,5842704,7.6
"Missouri","29","Intentional self-harm","X60-X84","2007","2007",452,5887612,7.7
"Missouri","29","Intentional self-harm","X60-X84","2008","2008",421,5923916,7.1
"Missouri","29","Intentional self-harm","X60-X84","2009","2009",471,5961088,7.9
"Missouri","29","Intentional self-harm","X60-X84","2010","2010",489,5988927,8.2
"Missouri","29","Intentional self-harm","X60-X84","2011","2011",513,6010688,8.5
"Missouri","29","Intentional self-harm","X60-X84","2012","2012",546,6021988,9.1
"Missouri","29","Intentional self-harm","X60-X84","2013","2013",556,6044171,9.2
"Missouri","29","Intentional self-harm","X60-X84","2014","2014",588,6063589,9.7
"Missouri","29","Intentional self-harm","X60-X84","2015","2015",605,6083672,9.9
"Missouri","29","Intentional self-harm","X60-X84","2016","2016",650,6093000,10.7
"Missouri","29","Assault","X85-Y09","1999","1999",244,5561948,4.4
"Missouri","29","Assault","X85-Y09","2000","2000",273,5595211,4.9
"Missouri","29","Assault","X85-Y09","2001","2001",275,5641142,4.9
"Missouri","29","Assault","X85-Y09","2002","2002",253,5674825,4.5
"Missouri","29","Assault","X85-Y09","2003","2003",219,5709403,3.8
"Missouri","29","Assault","X85-Y09","2004","2004",257,5747741,4.5
"Missouri","29","Assault","X85-Y09","2005","2005",293,5790300,5.1
"Missouri","29","Assault","X85-Y09","2006","2006",295,5842704,5
"Missouri","29","Assault","X85-Y09","2007","2007",265,5887612,4.5
"Missouri","29","Assault","X85-Y09","2008","2008",360,5923916,6.1
"Missouri","29","Assault","X85-Y09","2009","2009",319,5961088,5.4
"Missouri","29","Assault","X85-Y09","2010","2010",335,5988927,5.6
"Missouri","29","Assault","X85-Y09","2011","2011",303,6010688,5
"Missouri","29","Assault","X85-Y09","2012","2012",311,6021988,5.2
"Missouri","29","Assault","X85-Y09","2013","2013",293,6044171,4.8
"Missouri","29","Assault","X85-Y09","2014","2014",327,6063589,5.4
"Missouri","29","Assault","X85-Y09","2015","2015",459,6083672,7.5
"Missouri","29","Assault","X85-Y09","2016","2016",464,6093000,7.6
"Montana","30","Intentional self-harm","X60-X84","1999","1999",96,897507,10.7
"Montana","30","Intentional self-harm","X60-X84","2000","2000",107,902195,11.9
"Montana","30","Intentional self-harm","X60-X84","2001","2001",133,906961,14.7
"Montana","30","Intentional self-harm","X60-X84","2002","2002",115,911667,12.6
"Montana","30","Intentional self-harm","X60-X84","2003","2003",120,919630,13
"Montana","30","Intentional self-harm","X60-X84","2004","2004",105,930009,11.3
"Montana","30","Intentional self-harm","X60-X84","2005","2005",135,940102,14.4
"Montana","30","Intentional self-harm","X60-X84","2006","2006",102,952692,10.7
"Montana","30","Intentional self-harm","X60-X84","2007","2007",120,964706,12.4
"Montana","30","Intentional self-harm","X60-X84","2008","2008",132,976415,13.5
"Montana","30","Intentional self-harm","X60-X84","2009","2009",136,983982,13.8
"Montana","30","Intentional self-harm","X60-X84","2010","2010",141,989415,14.3
"Montana","30","Intentional self-harm","X60-X84","2011","2011",152,998199,15.2
"Montana","30","Intentional self-harm","X60-X84","2012","2012",153,1005141,15.2
"Montana","30","Intentional self-harm","X60-X84","2013","2013",147,1015165,14.5
"Montana","30","Intentional self-harm","X60-X84","2014","2014",149,1023579,14.6
"Montana","30","Intentional self-harm","X60-X84","2015","2015",174,1032949,16.8
"Montana","30","Intentional self-harm","X60-X84","2016","2016",162,1042520,15.5
"Montana","30","Assault","X85-Y09","1999","1999",17,897507,"Unreliable"
"Montana","30","Assault","X85-Y09","2000","2000",17,902195,"Unreliable"
"Montana","30","Assault","X85-Y09","2001","2001",20,906961,2.2
"Montana","30","Assault","X85-Y09","2003","2003",20,919630,2.2
"Montana","30","Assault","X85-Y09","2004","2004",12,930009,"Unreliable"
"Montana","30","Assault","X85-Y09","2005","2005",17,940102,"Unreliable"
"Montana","30","Assault","X85-Y09","2006","2006",11,952692,"Unreliable"
"Montana","30","Assault","X85-Y09","2007","2007",15,964706,"Unreliable"
"Montana","30","Assault","X85-Y09","2008","2008",16,976415,"Unreliable"
"Montana","30","Assault","X85-Y09","2009","2009",21,983982,2.1
"Montana","30","Assault","X85-Y09","2010","2010",17,989415,"Unreliable"
"Montana","30","Assault","X85-Y09","2011","2011",11,998199,"Unreliable"
"Montana","30","Assault","X85-Y09","2012","2012",10,1005141,"Unreliable"
"Montana","30","Assault","X85-Y09","2013","2013",14,1015165,"Unreliable"
"Montana","30","Assault","X85-Y09","2014","2014",14,1023579,"Unreliable"
"Montana","30","Assault","X85-Y09","2015","2015",20,1032949,1.9
"Montana","30","Assault","X85-Y09","2016","2016",18,1042520,"Unreliable"
"Nebraska","31","Intentional self-harm","X60-X84","1999","1999",108,1704764,6.3
"Nebraska","31","Intentional self-harm","X60-X84","2000","2000",115,1711263,6.7
"Nebraska","31","Intentional self-harm","X60-X84","2001","2001",107,1719836,6.2
"Nebraska","31","Intentional self-harm","X60-X84","2002","2002",105,1728292,6.1
"Nebraska","31","Intentional self-harm","X60-X84","2003","2003",91,1738643,5.2
"Nebraska","31","Intentional self-harm","X60-X84","2004","2004",87,1749370,5
"Nebraska","31","Intentional self-harm","X60-X84","2005","2005",100,1761497,5.7
"Nebraska","31","Intentional self-harm","X60-X84","2006","2006",105,1772693,5.9
"Nebraska","31","Intentional self-harm","X60-X84","2007","2007",89,1783440,5
"Nebraska","31","Intentional self-harm","X60-X84","2008","2008",98,1796378,5.5
"Nebraska","31","Intentional self-harm","X60-X84","2009","2009",93,1812683,5.1
"Nebraska","31","Intentional self-harm","X60-X84","2010","2010",106,1826341,5.8
"Nebraska","31","Intentional self-harm","X60-X84","2011","2011",111,1842641,6
"Nebraska","31","Intentional self-harm","X60-X84","2012","2012",115,1855525,6.2
"Nebraska","31","Intentional self-harm","X60-X84","2013","2013",111,1868516,5.9
"Nebraska","31","Intentional self-harm","X60-X84","2014","2014",133,1881503,7.1
"Nebraska","31","Intentional self-harm","X60-X84","2015","2015",114,1896190,6
"Nebraska","31","Intentional self-harm","X60-X84","2016","2016",116,1907116,6.1
"Nebraska","31","Assault","X85-Y09","1999","1999",29,1704764,1.7
"Nebraska","31","Assault","X85-Y09","2000","2000",41,1711263,2.4
"Nebraska","31","Assault","X85-Y09","2001","2001",21,1719836,1.2
"Nebraska","31","Assault","X85-Y09","2002","2002",27,1728292,1.6
"Nebraska","31","Assault","X85-Y09","2003","2003",31,1738643,1.8
"Nebraska","31","Assault","X85-Y09","2004","2004",24,1749370,1.4
"Nebraska","31","Assault","X85-Y09","2005","2005",28,1761497,1.6
"Nebraska","31","Assault","X85-Y09","2006","2006",31,1772693,1.7
"Nebraska","31","Assault","X85-Y09","2007","2007",43,1783440,2.4
"Nebraska","31","Assault","X85-Y09","2008","2008",49,1796378,2.7
"Nebraska","31","Assault","X85-Y09","2009","2009",31,1812683,1.7
"Nebraska","31","Assault","X85-Y09","2010","2010",41,1826341,2.2
"Nebraska","31","Assault","X85-Y09","2011","2011",41,1842641,2.2
"Nebraska","31","Assault","X85-Y09","2012","2012",46,1855525,2.5
"Nebraska","31","Assault","X85-Y09","2013","2013",51,1868516,2.7
"Nebraska","31","Assault","X85-Y09","2014","2014",39,1881503,2.1
"Nebraska","31","Assault","X85-Y09","2015","2015",50,1896190,2.6
"Nebraska","31","Assault","X85-Y09","2016","2016",45,1907116,2.4
"Nevada","32","Intentional self-harm","X60-X84","1999","1999",259,1934718,13.4
"Nevada","32","Intentional self-harm","X60-X84","2000","2000",241,1998257,12.1
"Nevada","32","Intentional self-harm","X60-X84","2001","2001",219,2098399,10.4
"Nevada","32","Intentional self-harm","X60-X84","2002","2002",245,2173791,11.3
"Nevada","32","Intentional self-harm","X60-X84","2003","2003",247,2248850,11
"Nevada","32","Intentional self-harm","X60-X84","2004","2004",249,2346222,10.6
"Nevada","32","Intentional self-harm","X60-X84","2005","2005",262,2432143,10.8
"Nevada","32","Intentional self-harm","X60-X84","2006","2006",255,2522658,10.1
"Nevada","32","Intentional self-harm","X60-X84","2007","2007",270,2601072,10.4
"Nevada","32","Intentional self-harm","X60-X84","2008","2008",291,2653630,11
"Nevada","32","Intentional self-harm","X60-X84","2009","2009",295,2684665,11
"Nevada","32","Intentional self-harm","X60-X84","2010","2010",289,2700551,10.7
"Nevada","32","Intentional self-harm","X60-X84","2011","2011",272,2723322,10
"Nevada","32","Intentional self-harm","X60-X84","2012","2012",274,2758931,9.9
"Nevada","32","Intentional self-harm","X60-X84","2013","2013",292,2790136,10.5
"Nevada","32","Intentional self-harm","X60-X84","2014","2014",309,2839099,10.9
"Nevada","32","Intentional self-harm","X60-X84","2015","2015",293,2890845,10.1
"Nevada","32","Intentional self-harm","X60-X84","2016","2016",334,2940058,11.4
"Nevada","32","Assault","X85-Y09","1999","1999",100,1934718,5.2
"Nevada","32","Assault","X85-Y09","2000","2000",89,1998257,4.5
"Nevada","32","Assault","X85-Y09","2001","2001",109,2098399,5.2
"Nevada","32","Assault","X85-Y09","2002","2002",114,2173791,5.2
"Nevada","32","Assault","X85-Y09","2003","2003",114,2248850,5.1
"Nevada","32","Assault","X85-Y09","2004","2004",123,2346222,5.2
"Nevada","32","Assault","X85-Y09","2005","2005",115,2432143,4.7
"Nevada","32","Assault","X85-Y09","2006","2006",131,2522658,5.2
"Nevada","32","Assault","X85-Y09","2007","2007",131,2601072,5
"Nevada","32","Assault","X85-Y09","2008","2008",100,2653630,3.8
"Nevada","32","Assault","X85-Y09","2009","2009",97,2684665,3.6
"Nevada","32","Assault","X85-Y09","2010","2010",90,2700551,3.3
"Nevada","32","Assault","X85-Y09","2011","2011",84,2723322,3.1
"Nevada","32","Assault","X85-Y09","2012","2012",77,2758931,2.8
"Nevada","32","Assault","X85-Y09","2013","2013",88,2790136,3.2
"Nevada","32","Assault","X85-Y09","2014","2014",106,2839099,3.7
"Nevada","32","Assault","X85-Y09","2015","2015",128,2890845,4.4
"Nevada","32","Assault","X85-Y09","2016","2016",149,2940058,5.1
"New Hampshire","33","Intentional self-harm","X60-X84","1999","1999",64,1222014,5.2
"New Hampshire","33","Intentional self-harm","X60-X84","2000","2000",67,1235786,5.4
"New Hampshire","33","Intentional self-harm","X60-X84","2001","2001",79,1255517,6.3
"New Hampshire","33","Intentional self-harm","X60-X84","2002","2002",66,1269089,5.2
"New Hampshire","33","Intentional self-harm","X60-X84","2003","2003",75,1279840,5.9
"New Hampshire","33","Intentional self-harm","X60-X84","2004","2004",57,1290121,4.4
"New Hampshire","33","Intentional self-harm","X60-X84","2005","2005",79,1298492,6.1
"New Hampshire","33","Intentional self-harm","X60-X84","2006","2006",69,1308389,5.3
"New Hampshire","33","Intentional self-harm","X60-X84","2007","2007",71,1312540,5.4
"New Hampshire","33","Intentional self-harm","X60-X84","2008","2008",85,1315906,6.5
"New Hampshire","33","Intentional self-harm","X60-X84","2009","2009",82,1316102,6.2
"New Hampshire","33","Intentional self-harm","X60-X84","2010","2010",102,1316470,7.7
"New Hampshire","33","Intentional self-harm","X60-X84","2011","2011",75,1318194,5.7
"New Hampshire","33","Intentional self-harm","X60-X84","2012","2012",98,1320718,7.4
"New Hampshire","33","Intentional self-harm","X60-X84","2013","2013",81,1323459,6.1
"New Hampshire","33","Intentional self-harm","X60-X84","2014","2014",110,1326813,8.3
"New Hampshire","33","Intentional self-harm","X60-X84","2015","2015",107,1330608,8
"New Hampshire","33","Intentional self-harm","X60-X84","2016","2016",123,1334795,9.2
"New Hampshire","33","Assault","X85-Y09","2004","2004",11,1290121,"Unreliable"
"New Hampshire","33","Assault","X85-Y09","2006","2006",12,1308389,"Unreliable"
"New Hampshire","33","Assault","X85-Y09","2011","2011",10,1318194,"Unreliable"
"New Hampshire","33","Assault","X85-Y09","2012","2012",13,1320718,"Unreliable"
"New Hampshire","33","Assault","X85-Y09","2015","2015",12,1330608,"Unreliable"
"New Jersey","34","Other external causes of accidental injury","W00-X59","2000","2000",12,8414350,"Unreliable"
"New Jersey","34","Other external causes of accidental injury","W00-X59","2001","2001",11,8492671,"Unreliable"
"New Jersey","34","Other external causes of accidental injury","W00-X59","2002","2002",28,8552643,0.3
"New Jersey","34","Other external causes of accidental injury","W00-X59","2003","2003",10,8601402,"Unreliable"
"New Jersey","34","Other external causes of accidental injury","W00-X59","2004","2004",10,8634561,"Unreliable"
"New Jersey","34","Other external causes of accidental injury","W00-X59","2006","2006",14,8661679,"Unreliable"
"New Jersey","34","Intentional self-harm","X60-X84","1999","1999",195,8359592,2.3
"New Jersey","34","Intentional self-harm","X60-X84","2000","2000",154,8414350,1.8
"New Jersey","34","Intentional self-harm","X60-X84","2001","2001",167,8492671,2
"New Jersey","34","Intentional self-harm","X60-X84","2002","2002",176,8552643,2.1
"New Jersey","34","Intentional self-harm","X60-X84","2003","2003",183,8601402,2.1
"New Jersey","34","Intentional self-harm","X60-X84","2004","2004",185,8634561,2.1
"New Jersey","34","Intentional self-harm","X60-X84","2005","2005",136,8651974,1.6
"New Jersey","34","Intentional self-harm","X60-X84","2006","2006",173,8661679,2
"New Jersey","34","Intentional self-harm","X60-X84","2007","2007",165,8677885,1.9
"New Jersey","34","Intentional self-harm","X60-X84","2008","2008",175,8711090,2
"New Jersey","34","Intentional self-harm","X60-X84","2009","2009",173,8755602,2
"New Jersey","34","Intentional self-harm","X60-X84","2010","2010",187,8791894,2.1
"New Jersey","34","Intentional self-harm","X60-X84","2011","2011",181,8821155,2.1
"New Jersey","34","Intentional self-harm","X60-X84","2012","2012",160,8864590,1.8
"New Jersey","34","Intentional self-harm","X60-X84","2013","2013",194,8899339,2.2
"New Jersey","34","Intentional self-harm","X60-X84","2014","2014",194,8938175,2.2
"New Jersey","34","Intentional self-harm","X60-X84","2015","2015",189,8958013,2.1
"New Jersey","34","Intentional self-harm","X60-X84","2016","2016",176,8944469,2
"New Jersey","34","Assault","X85-Y09","1999","1999",153,8359592,1.8
"New Jersey","34","Assault","X85-Y09","2000","2000",172,8414350,2
"New Jersey","34","Assault","X85-Y09","2001","2001",185,8492671,2.2
"New Jersey","34","Assault","X85-Y09","2002","2002",208,8552643,2.4
"New Jersey","34","Assault","X85-Y09","2003","2003",257,8601402,3
"New Jersey","34","Assault","X85-Y09","2004","2004",253,8634561,2.9
"New Jersey","34","Assault","X85-Y09","2005","2005",288,8651974,3.3
"New Jersey","34","Assault","X85-Y09","2006","2006",301,8661679,3.5
"New Jersey","34","Assault","X85-Y09","2007","2007",276,8677885,3.2
"New Jersey","34","Assault","X85-Y09","2008","2008",244,8711090,2.8
"New Jersey","34","Assault","X85-Y09","2009","2009",229,8755602,2.6
"New Jersey","34","Assault","X85-Y09","2010","2010",260,8791894,3
"New Jersey","34","Assault","X85-Y09","2011","2011",288,8821155,3.3
"New Jersey","34","Assault","X85-Y09","2012","2012",276,8864590,3.1
"New Jersey","34","Assault","X85-Y09","2013","2013",298,8899339,3.3
"New Jersey","34","Assault","X85-Y09","2014","2014",265,8938175,3
"New Jersey","34","Assault","X85-Y09","2015","2015",273,8958013,3
"New Jersey","34","Assault","X85-Y09","2016","2016",297,8944469,3.3
"New Mexico","35","Other external causes of accidental injury","W00-X59","1999","1999",11,1808082,"Unreliable"
"New Mexico","35","Other external causes of accidental injury","W00-X59","2000","2000",10,1819046,"Unreliable"
"New Mexico","35","Other external causes of accidental injury","W00-X59","2003","2003",18,1877574,"Unreliable"
"New Mexico","35","Other external causes of accidental injury","W00-X59","2007","2007",10,1990070,"Unreliable"
"New Mexico","35","Intentional self-harm","X60-X84","1999","1999",180,1808082,10
"New Mexico","35","Intentional self-harm","X60-X84","2000","2000",175,1819046,9.6
"New Mexico","35","Intentional self-harm","X60-X84","2001","2001",188,1831690,10.3
"New Mexico","35","Intentional self-harm","X60-X84","2002","2002",211,1855309,11.4
"New Mexico","35","Intentional self-harm","X60-X84","2003","2003",211,1877574,11.2
"New Mexico","35","Intentional self-harm","X60-X84","2004","2004",196,1903808,10.3
"New Mexico","35","Intentional self-harm","X60-X84","2005","2005",178,1932274,9.2
"New Mexico","35","Intentional self-harm","X60-X84","2006","2006",193,1962137,9.8
"New Mexico","35","Intentional self-harm","X60-X84","2007","2007",189,1990070,9.5
"New Mexico","35","Intentional self-harm","X60-X84","2008","2008",195,2010662,9.7
"New Mexico","35","Intentional self-harm","X60-X84","2009","2009",192,2036802,9.4
"New Mexico","35","Intentional self-harm","X60-X84","2010","2010",204,2059179,9.9
"New Mexico","35","Intentional self-harm","X60-X84","2011","2011",221,2082224,10.6
"New Mexico","35","Intentional self-harm","X60-X84","2012","2012",230,2085538,11
"New Mexico","35","Intentional self-harm","X60-X84","2013","2013",222,2085287,10.6
"New Mexico","35","Intentional self-harm","X60-X84","2014","2014",244,2085572,11.7
"New Mexico","35","Intentional self-harm","X60-X84","2015","2015",275,2085109,13.2
"New Mexico","35","Intentional self-harm","X60-X84","2016","2016",243,2081015,11.7
"New Mexico","35","Assault","X85-Y09","1999","1999",91,1808082,5
"New Mexico","35","Assault","X85-Y09","2000","2000",99,1819046,5.4
"New Mexico","35","Assault","X85-Y09","2001","2001",67,1831690,3.7
"New Mexico","35","Assault","X85-Y09","2002","2002",81,1855309,4.4
"New Mexico","35","Assault","X85-Y09","2003","2003",87,1877574,4.6
"New Mexico","35","Assault","X85-Y09","2004","2004",81,1903808,4.3
"New Mexico","35","Assault","X85-Y09","2005","2005",77,1932274,4
"New Mexico","35","Assault","X85-Y09","2006","2006",73,1962137,3.7
"New Mexico","35","Assault","X85-Y09","2007","2007",78,1990070,3.9
"New Mexico","35","Assault","X85-Y09","2008","2008",86,2010662,4.3
"New Mexico","35","Assault","X85-Y09","2009","2009",92,2036802,4.5
"New Mexico","35","Assault","X85-Y09","2010","2010",76,2059179,3.7
"New Mexico","35","Assault","X85-Y09","2011","2011",73,2082224,3.5
"New Mexico","35","Assault","X85-Y09","2012","2012",80,2085538,3.8
"New Mexico","35","Assault","X85-Y09","2013","2013",82,2085287,3.9
"New Mexico","35","Assault","X85-Y09","2014","2014",76,2085572,3.6
"New Mexico","35","Assault","X85-Y09","2015","2015",91,2085109,4.4
"New Mexico","35","Assault","X85-Y09","2016","2016",113,2081015,5.4
"New York","36","Other external causes of accidental injury","W00-X59","1999","1999",23,18882725,0.1
"New York","36","Other external causes of accidental injury","W00-X59","2000","2000",23,18976457,0.1
"New York","36","Other external causes of accidental injury","W00-X59","2001","2001",21,19082838,0.1
"New York","36","Other external causes of accidental injury","W00-X59","2002","2002",16,19137800,"Unreliable"
"New York","36","Other external causes of accidental injury","W00-X59","2003","2003",22,19175939,0.1
"New York","36","Other external causes of accidental injury","W00-X59","2004","2004",22,19171567,0.1
"New York","36","Other external causes of accidental injury","W00-X59","2005","2005",33,19132610,0.2
"New York","36","Other external causes of accidental injury","W00-X59","2006","2006",12,19104631,"Unreliable"
"New York","36","Other external causes of accidental injury","W00-X59","2008","2008",11,19212436,"Unreliable"
"New York","36","Other external causes of accidental injury","W00-X59","2009","2009",12,19307066,"Unreliable"
"New York","36","Other external causes of accidental injury","W00-X59","2010","2010",13,19378102,"Unreliable"
"New York","36","Other external causes of accidental injury","W00-X59","2014","2014",10,19746227,"Unreliable"
"New York","36","Intentional self-harm","X60-X84","1999","1999",439,18882725,2.3
"New York","36","Intentional self-harm","X60-X84","2000","2000",450,18976457,2.4
"New York","36","Intentional self-harm","X60-X84","2001","2001",453,19082838,2.4
"New York","36","Intentional self-harm","X60-X84","2002","2002",411,19137800,2.1
"New York","36","Intentional self-harm","X60-X84","2003","2003",412,19175939,2.1
"New York","36","Intentional self-harm","X60-X84","2004","2004",401,19171567,2.1
"New York","36","Intentional self-harm","X60-X84","2005","2005",456,19132610,2.4
"New York","36","Intentional self-harm","X60-X84","2006","2006",412,19104631,2.2
"New York","36","Intentional self-harm","X60-X84","2007","2007",441,19132335,2.3
"New York","36","Intentional self-harm","X60-X84","2008","2008",429,19212436,2.2
"New York","36","Intentional self-harm","X60-X84","2009","2009",422,19307066,2.2
"New York","36","Intentional self-harm","X60-X84","2010","2010",459,19378102,2.4
"New York","36","Intentional self-harm","X60-X84","2011","2011",505,19465197,2.6
"New York","36","Intentional self-harm","X60-X84","2012","2012",516,19570261,2.6
"New York","36","Intentional self-harm","X60-X84","2013","2013",465,19651127,2.4
"New York","36","Intentional self-harm","X60-X84","2014","2014",474,19746227,2.4
"New York","36","Intentional self-harm","X60-X84","2015","2015",421,19795791,2.1
"New York","36","Intentional self-harm","X60-X84","2016","2016",490,19745289,2.5
"New York","36","Assault","X85-Y09","1999","1999",540,18882725,2.9
"New York","36","Assault","X85-Y09","2000","2000",602,18976457,3.2
"New York","36","Assault","X85-Y09","2001","2001",583,19082838,3.1
"New York","36","Assault","X85-Y09","2002","2002",550,19137800,2.9
"New York","36","Assault","X85-Y09","2003","2003",589,19175939,3.1
"New York","36","Assault","X85-Y09","2004","2004",516,19171567,2.7
"New York","36","Assault","X85-Y09","2005","2005",515,19132610,2.7
"New York","36","Assault","X85-Y09","2006","2006",570,19104631,3
"New York","36","Assault","X85-Y09","2007","2007",522,19132335,2.7
"New York","36","Assault","X85-Y09","2008","2008",508,19212436,2.6
"New York","36","Assault","X85-Y09","2009","2009",505,19307066,2.6
"New York","36","Assault","X85-Y09","2010","2010",527,19378102,2.7
"New York","36","Assault","X85-Y09","2011","2011",466,19465197,2.4
"New York","36","Assault","X85-Y09","2012","2012",436,19570261,2.2
"New York","36","Assault","X85-Y09","2013","2013",380,19651127,1.9
"New York","36","Assault","X85-Y09","2014","2014",372,19746227,1.9
"New York","36","Assault","X85-Y09","2015","2015",408,19795791,2.1
"New York","36","Assault","X85-Y09","2016","2016",390,19745289,2
"North Carolina","37","Other external causes of accidental injury","W00-X59","1999","1999",25,7949361,0.3
"North Carolina","37","Other external causes of accidental injury","W00-X59","2000","2000",28,8049313,0.3
"North Carolina","37","Other external causes of accidental injury","W00-X59","2001","2001",32,8210122,0.4
"North Carolina","37","Other external causes of accidental injury","W00-X59","2002","2002",26,8326201,0.3
"North Carolina","37","Other external causes of accidental injury","W00-X59","2003","2003",32,8422501,0.4
"North Carolina","37","Other external causes of accidental injury","W00-X59","2004","2004",23,8553152,0.3
"North Carolina","37","Other external causes of accidental injury","W00-X59","2005","2005",27,8705407,0.3
"North Carolina","37","Other external causes of accidental injury","W00-X59","2006","2006",19,8917270,"Unreliable"
"North Carolina","37","Other external causes of accidental injury","W00-X59","2007","2007",38,9118037,0.4
"North Carolina","37","Other external causes of accidental injury","W00-X59","2008","2008",13,9309449,"Unreliable"
"North Carolina","37","Other external causes of accidental injury","W00-X59","2009","2009",19,9449566,"Unreliable"
"North Carolina","37","Other external causes of accidental injury","W00-X59","2010","2010",30,9535483,0.3
"North Carolina","37","Other external causes of accidental injury","W00-X59","2011","2011",38,9656401,0.4
"North Carolina","37","Other external causes of accidental injury","W00-X59","2012","2012",29,9752073,0.3
"North Carolina","37","Other external causes of accidental injury","W00-X59","2013","2013",18,9848060,"Unreliable"
"North Carolina","37","Other external causes of accidental injury","W00-X59","2014","2014",39,9943964,0.4
"North Carolina","37","Other external causes of accidental injury","W00-X59","2015","2015",39,10042802,0.4
"North Carolina","37","Other external causes of accidental injury","W00-X59","2016","2016",27,10146788,0.3
"North Carolina","37","Intentional self-harm","X60-X84","1999","1999",567,7949361,7.1
"North Carolina","37","Intentional self-harm","X60-X84","2000","2000",621,8049313,7.7
"North Carolina","37","Intentional self-harm","X60-X84","2001","2001",632,8210122,7.7
"North Carolina","37","Intentional self-harm","X60-X84","2002","2002",630,8326201,7.6
"North Carolina","37","Intentional self-harm","X60-X84","2003","2003",619,8422501,7.3
"North Carolina","37","Intentional self-harm","X60-X84","2004","2004",608,8553152,7.1
"North Carolina","37","Intentional self-harm","X60-X84","2005","2005",632,8705407,7.3
"North Carolina","37","Intentional self-harm","X60-X84","2006","2006",660,8917270,7.4
"North Carolina","37","Intentional self-harm","X60-X84","2007","2007",607,9118037,6.7
"North Carolina","37","Intentional self-harm","X60-X84","2008","2008",669,9309449,7.2
"North Carolina","37","Intentional self-harm","X60-X84","2009","2009",678,9449566,7.2
"North Carolina","37","Intentional self-harm","X60-X84","2010","2010",707,9535483,7.4
"North Carolina","37","Intentional self-harm","X60-X84","2011","2011",728,9656401,7.5
"North Carolina","37","Intentional self-harm","X60-X84","2012","2012",709,9752073,7.3
"North Carolina","37","Intentional self-harm","X60-X84","2013","2013",771,9848060,7.8
"North Carolina","37","Intentional self-harm","X60-X84","2014","2014",760,9943964,7.6
"North Carolina","37","Intentional self-harm","X60-X84","2015","2015",787,10042802,7.8
"North Carolina","37","Intentional self-harm","X60-X84","2016","2016",788,10146788,7.8
"North Carolina","37","Assault","X85-Y09","1999","1999",459,7949361,5.8
"North Carolina","37","Assault","X85-Y09","2000","2000",458,8049313,5.7
"North Carolina","37","Assault","X85-Y09","2001","2001",418,8210122,5.1
"North Carolina","37","Assault","X85-Y09","2002","2002",467,8326201,5.6
"North Carolina","37","Assault","X85-Y09","2003","2003",396,8422501,4.7
"North Carolina","37","Assault","X85-Y09","2004","2004",411,8553152,4.8
"North Carolina","37","Assault","X85-Y09","2005","2005",451,8705407,5.2
"North Carolina","37","Assault","X85-Y09","2006","2006",439,8917270,4.9
"North Carolina","37","Assault","X85-Y09","2007","2007",458,9118037,5
