"Year","Year Code","State","State Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Deaths","Population","Crude Rate"
"2002","2002","West Virginia","54","15-24 years","15-24",49,245621,19.9
"2002","2002","West Virginia","54","25-34 years","25-34",38,221919,17.1
"2002","2002","West Virginia","54","35-44 years","35-44",64,259505,24.7
"2002","2002","West Virginia","54","45-54 years","45-54",48,279419,17.2
"2002","2002","West Virginia","54","55-64 years","55-64",20,198874,10.1
"2002","2002","West Virginia","54","65-74 years","65-74",22,147058,15
"2002","2002","West Virginia","54","75-84 years","75-84",17,98908,0
"2002","2002","Wisconsin","55","15-24 years","15-24",100,794487,12.6
"2002","2002","Wisconsin","55","25-34 years","25-34",80,685540,11.7
"2002","2002","Wisconsin","55","35-44 years","35-44",64,859224,7.4
"2002","2002","Wisconsin","55","45-54 years","45-54",77,781480,9.9
"2002","2002","Wisconsin","55","55-64 years","55-64",42,499877,8.4
"2002","2002","Wisconsin","55","65-74 years","65-74",26,352156,7.4
"2002","2002","Wisconsin","55","75-84 years","75-84",30,257227,11.7
"2002","2002","Wisconsin","55","85+ years","85+",12,99128,0
"2002","2002","Wyoming","56","15-24 years","15-24",19,78418,0
"2002","2002","Wyoming","56","25-34 years","25-34",15,59508,0
"2002","2002","Wyoming","56","35-44 years","35-44",14,73169,0
"2002","2002","Wyoming","56","45-54 years","45-54",21,79352,26.5
"2002","2002","Wyoming","56","75-84 years","75-84",12,20190,0
"2003","2003","Alabama","01","15-24 years","15-24",163,648638,25.1
"2003","2003","Alabama","01","25-34 years","25-34",141,583109,24.2
"2003","2003","Alabama","01","35-44 years","35-44",131,655351,20
"2003","2003","Alabama","01","45-54 years","45-54",134,639357,21
"2003","2003","Alabama","01","55-64 years","55-64",75,465670,16.1
"2003","2003","Alabama","01","65-74 years","65-74",54,320967,16.8
"2003","2003","Alabama","01","75-84 years","75-84",45,203838,22.1
"2003","2003","Alabama","01","85+ years","85+",10,65567,0
"2003","2003","Alaska","02","15-24 years","15-24",33,101809,32.4
"2003","2003","Alaska","02","25-34 years","25-34",23,86372,26.6
"2003","2003","Alaska","02","35-44 years","35-44",16,104401,0
"2003","2003","Alaska","02","45-54 years","45-54",14,105868,0
"2003","2003","Alaska","02","55-64 years","55-64",12,56268,0
"2003","2003","Arizona","04","15-24 years","15-24",184,796378,23.1
"2003","2003","Arizona","04","25-34 years","25-34",164,771335,21.3
"2003","2003","Arizona","04","35-44 years","35-44",146,783198,18.6
"2003","2003","Arizona","04","45-54 years","45-54",117,703231,16.6
"2003","2003","Arizona","04","55-64 years","55-64",73,527386,13.8
"2003","2003","Arizona","04","65-74 years","65-74",50,383311,13
"2003","2003","Arizona","04","75-84 years","75-84",48,252669,19
"2003","2003","Arizona","04","85+ years","85+",23,75704,30.4
"2003","2003","Arizona","04","Not Stated","NS",10,"Not Applicable","Not Applicable"
"2003","2003","Arkansas","05","15-24 years","15-24",76,392434,19.4
"2003","2003","Arkansas","05","25-34 years","25-34",73,350210,20.8
"2003","2003","Arkansas","05","35-44 years","35-44",62,384753,16.1
"2003","2003","Arkansas","05","45-54 years","45-54",71,370826,19.1
"2003","2003","Arkansas","05","55-64 years","55-64",42,286595,14.7
"2003","2003","Arkansas","05","65-74 years","65-74",30,200441,15
"2003","2003","Arkansas","05","75-84 years","75-84",32,131018,24.4
"2003","2003","California","06","5-14 years","5-14",34,5330381,0.6
"2003","2003","California","06","15-24 years","15-24",971,5164655,18.8
"2003","2003","California","06","25-34 years","25-34",731,5211149,14
"2003","2003","California","06","35-44 years","35-44",498,5485873,9.1
"2003","2003","California","06","45-54 years","45-54",397,4735416,8.4
"2003","2003","California","06","55-64 years","55-64",263,3062563,8.6
"2003","2003","California","06","65-74 years","65-74",168,1929662,8.7
"2003","2003","California","06","75-84 years","75-84",212,1354713,15.6
"2003","2003","California","06","85+ years","85+",76,461006,16.5
"2003","2003","Colorado","08","15-24 years","15-24",83,660620,12.6
"2003","2003","Colorado","08","25-34 years","25-34",79,672836,11.7
"2003","2003","Colorado","08","35-44 years","35-44",93,714819,13
"2003","2003","Colorado","08","45-54 years","45-54",93,675924,13.8
"2003","2003","Colorado","08","55-64 years","55-64",50,413675,12.1
"2003","2003","Colorado","08","65-74 years","65-74",41,236052,17.4
"2003","2003","Colorado","08","75-84 years","75-84",19,152100,0
"2003","2003","Colorado","08","85+ years","85+",22,52063,42.3
"2003","2003","Connecticut","09","15-24 years","15-24",24,437391,5.5
"2003","2003","Connecticut","09","25-34 years","25-34",30,425567,7
"2003","2003","Connecticut","09","35-44 years","35-44",30,567819,5.3
"2003","2003","Connecticut","09","45-54 years","45-54",24,515928,4.7
"2003","2003","Connecticut","09","55-64 years","55-64",23,356867,6.4
"2003","2003","Delaware","10","15-24 years","15-24",16,115881,0
"2003","2003","Delaware","10","45-54 years","45-54",16,114541,0
"2003","2003","District of Columbia","11","15-24 years","15-24",77,87980,87.5
"2003","2003","District of Columbia","11","25-34 years","25-34",50,102534,48.8
"2003","2003","District of Columbia","11","35-44 years","35-44",27,84710,31.9
"2003","2003","Florida","12","5-14 years","5-14",13,2144766,0
"2003","2003","Florida","12","15-24 years","15-24",311,2177821,14.3
"2003","2003","Florida","12","25-34 years","25-34",338,2103282,16.1
"2003","2003","Florida","12","35-44 years","35-44",338,2533634,13.3
"2003","2003","Florida","12","45-54 years","45-54",314,2318843,13.5
"2003","2003","Florida","12","55-64 years","55-64",218,1825070,11.9
"2003","2003","Florida","12","65-74 years","65-74",164,1472006,11.1
"2003","2003","Florida","12","75-84 years","75-84",169,1071127,15.8
"2003","2003","Florida","12","85+ years","85+",63,346101,18.2
"2003","2003","Georgia","13","5-14 years","5-14",14,1263238,0
"2003","2003","Georgia","13","15-24 years","15-24",227,1256514,18.1
"2003","2003","Georgia","13","25-34 years","25-34",272,1287770,21.1
"2003","2003","Georgia","13","35-44 years","35-44",182,1375088,13.2
"2003","2003","Georgia","13","45-54 years","45-54",179,1182880,15.1
"2003","2003","Georgia","13","55-64 years","55-64",116,787342,14.7
"2003","2003","Georgia","13","65-74 years","65-74",89,459640,19.4
"2003","2003","Georgia","13","75-84 years","75-84",57,277259,20.6
"2003","2003","Georgia","13","85+ years","85+",21,90757,23.1
"2003","2003","Hawaii","15","25-34 years","25-34",11,167480,0
"2003","2003","Idaho","16","15-24 years","15-24",23,215392,10.7
"2003","2003","Idaho","16","25-34 years","25-34",25,175412,14.3
"2003","2003","Idaho","16","35-44 years","35-44",27,188349,14.3
"2003","2003","Idaho","16","45-54 years","45-54",28,187022,15
"2003","2003","Idaho","16","55-64 years","55-64",25,127910,19.5
"2003","2003","Idaho","16","65-74 years","65-74",11,80802,0
"2003","2003","Idaho","16","75-84 years","75-84",13,54522,0
"2003","2003","Illinois","17","5-14 years","5-14",15,1813520,0
"2003","2003","Illinois","17","15-24 years","15-24",362,1781261,20.3
"2003","2003","Illinois","17","25-34 years","25-34",275,1764369,15.6
"2003","2003","Illinois","17","35-44 years","35-44",167,1911052,8.7
"2003","2003","Illinois","17","45-54 years","45-54",125,1743547,7.2
"2003","2003","Illinois","17","55-64 years","55-64",74,1164884,6.4
"2003","2003","Illinois","17","65-74 years","65-74",38,759295,5
"2003","2003","Illinois","17","75-84 years","75-84",48,546005,8.8
"2003","2003","Illinois","17","85+ years","85+",16,200243,0
"2003","2003","Indiana","18","15-24 years","15-24",139,906485,15.3
"2003","2003","Indiana","18","25-34 years","25-34",174,812263,21.4
"2003","2003","Indiana","18","35-44 years","35-44",123,922229,13.3
"2003","2003","Indiana","18","45-54 years","45-54",108,877666,12.3
"2003","2003","Indiana","18","55-64 years","55-64",59,598272,9.9
"2003","2003","Indiana","18","65-74 years","65-74",33,392040,8.4
"2003","2003","Indiana","18","75-84 years","75-84",30,276375,10.9
"2003","2003","Iowa","19","15-24 years","15-24",32,439210,7.3
"2003","2003","Iowa","19","25-34 years","25-34",26,351501,7.4
"2003","2003","Iowa","19","35-44 years","35-44",40,416982,9.6
"2003","2003","Iowa","19","45-54 years","45-54",41,420249,9.8
"2003","2003","Iowa","19","55-64 years","55-64",23,286451,8
"2003","2003","Iowa","19","65-74 years","65-74",18,206365,0
"2003","2003","Iowa","19","75-84 years","75-84",18,160982,0
"2003","2003","Kansas","20","15-24 years","15-24",60,416813,14.4
"2003","2003","Kansas","20","25-34 years","25-34",42,341110,12.3
"2003","2003","Kansas","20","35-44 years","35-44",54,391506,13.8
"2003","2003","Kansas","20","45-54 years","45-54",63,384264,16.4
"2003","2003","Kansas","20","55-64 years","55-64",17,250711,0
"2003","2003","Kansas","20","65-74 years","65-74",20,171498,11.7
"2003","2003","Kansas","20","75-84 years","75-84",26,130599,19.9
"2003","2003","Kansas","20","85+ years","85+",11,52541,0
"2003","2003","Kentucky","21","15-24 years","15-24",84,583851,14.4
"2003","2003","Kentucky","21","25-34 years","25-34",103,550343,18.7
"2003","2003","Kentucky","21","35-44 years","35-44",114,620237,18.4
"2003","2003","Kentucky","21","45-54 years","45-54",90,595970,15.1
"2003","2003","Kentucky","21","55-64 years","55-64",66,423593,15.6
"2003","2003","Kentucky","21","65-74 years","65-74",55,276867,19.9
"2003","2003","Kentucky","21","75-84 years","75-84",22,178297,12.3
"2003","2003","Louisiana","22","5-14 years","5-14",10,659153,0
"2003","2003","Louisiana","22","15-24 years","15-24",222,710161,31.3
"2003","2003","Louisiana","22","25-34 years","25-34",230,584738,39.3
"2003","2003","Louisiana","22","35-44 years","35-44",140,658016,21.3
"2003","2003","Louisiana","22","45-54 years","45-54",96,633482,15.2
"2003","2003","Louisiana","22","55-64 years","55-64",66,429397,15.4
"2003","2003","Louisiana","22","65-74 years","65-74",40,282858,14.1
"2003","2003","Louisiana","22","75-84 years","75-84",30,184319,16.3
"2003","2003","Maine","23","15-24 years","15-24",12,170587,0
"2003","2003","Maine","23","25-34 years","25-34",14,149621,0
"2003","2003","Maine","23","45-54 years","45-54",12,208403,0
"2003","2003","Maine","23","55-64 years","55-64",10,144561,0
"2003","2003","Maine","23","65-74 years","65-74",12,96649,0
"2003","2003","Maryland","24","15-24 years","15-24",219,733513,29.9
"2003","2003","Maryland","24","25-34 years","25-34",139,725954,19.1
"2003","2003","Maryland","24","35-44 years","35-44",97,906187,10.7
"2003","2003","Maryland","24","45-54 years","45-54",68,814261,8.4
"2003","2003","Maryland","24","55-64 years","55-64",35,549132,6.4
"2003","2003","Maryland","24","65-74 years","65-74",34,326137,10.4
"2003","2003","Maryland","24","75-84 years","75-84",30,223164,13.4
"2003","2003","Massachusetts","25","15-24 years","15-24",48,870899,5.5
"2003","2003","Massachusetts","25","25-34 years","25-34",40,871255,4.6
"2003","2003","Massachusetts","25","35-44 years","35-44",33,1034260,3.2
"2003","2003","Massachusetts","25","45-54 years","45-54",27,926545,2.9
"2003","2003","Massachusetts","25","55-64 years","55-64",20,630522,3.2
"2003","2003","Massachusetts","25","65-74 years","65-74",10,410831,0
"2003","2003","Massachusetts","25","75-84 years","75-84",11,320006,0
"2003","2003","Michigan","26","15-24 years","15-24",208,1427289,14.6
"2003","2003","Michigan","26","25-34 years","25-34",269,1284254,20.9
"2003","2003","Michigan","26","35-44 years","35-44",178,1517569,11.7
"2003","2003","Michigan","26","45-54 years","45-54",148,1466575,10.1
"2003","2003","Michigan","26","55-64 years","55-64",97,981919,9.9
"2003","2003","Michigan","26","65-74 years","65-74",54,631469,8.6
"2003","2003","Michigan","26","75-84 years","75-84",34,452964,7.5
"2003","2003","Michigan","26","85+ years","85+",12,154141,0
"2003","2003","Minnesota","27","15-24 years","15-24",81,738249,11
"2003","2003","Minnesota","27","25-34 years","25-34",45,660236,6.8
"2003","2003","Minnesota","27","35-44 years","35-44",65,793001,8.2
"2003","2003","Minnesota","27","45-54 years","45-54",57,731840,7.8
"2003","2003","Minnesota","27","55-64 years","55-64",31,467572,6.6
"2003","2003","Minnesota","27","65-74 years","65-74",13,297610,0
"2003","2003","Minnesota","27","75-84 years","75-84",23,219418,10.5
"2003","2003","Mississippi","28","15-24 years","15-24",80,447852,17.9
"2003","2003","Mississippi","28","25-34 years","25-34",110,371138,29.6
"2003","2003","Mississippi","28","35-44 years","35-44",75,406696,18.4
"2003","2003","Mississippi","28","45-54 years","45-54",76,389247,19.5
"2003","2003","Mississippi","28","55-64 years","55-64",45,275436,16.3
"2003","2003","Mississippi","28","65-74 years","65-74",41,188332,21.8
"2003","2003","Mississippi","28","75-84 years","75-84",32,119064,26.9
"2003","2003","Missouri","29","15-24 years","15-24",122,824480,14.8
"2003","2003","Missouri","29","25-34 years","25-34",113,725017,15.6
"2003","2003","Missouri","29","35-44 years","35-44",130,847447,15.3
"2003","2003","Missouri","29","45-54 years","45-54",116,805117,14.4
"2003","2003","Missouri","29","55-64 years","55-64",61,571811,10.7
"2003","2003","Missouri","29","65-74 years","65-74",45,390851,11.5
"2003","2003","Missouri","29","75-84 years","75-84",38,272717,13.9
"2003","2003","Missouri","29","85+ years","85+",13,99802,0
"2003","2003","Montana","30","15-24 years","15-24",22,138559,15.9
"2003","2003","Montana","30","25-34 years","25-34",26,101732,25.6
"2003","2003","Montana","30","35-44 years","35-44",23,128835,17.9
"2003","2003","Montana","30","45-54 years","45-54",28,146358,19.1
"2003","2003","Montana","30","55-64 years","55-64",16,98903,0
"2003","2003","Montana","30","65-74 years","65-74",12,64639,0
"2003","2003","Nebraska","31","15-24 years","15-24",28,265077,10.6
