"State","State Code","2013 Urbanization","2013 Urbanization Code","Year","Year Code","Place of Death","Place of Death Code","Deaths","Population","Crude Rate"
"Washington","53","Large Central Metro","1","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Central Metro","1","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Central Metro","1","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Central Metro","1","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Central Metro","1","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Large Fringe Metro","2","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Medium Metro","3","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Small Metro","4","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","Micropolitan (Nonmetro)","5","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Washington","53","NonCore (Nonmetro)","6","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Large Fringe Metro","2","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Medium Metro","3","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Small Metro","4","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","Micropolitan (Nonmetro)","5","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"West Virginia","54","NonCore (Nonmetro)","6","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Central Metro","1","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Large Fringe Metro","2","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Medium Metro","3","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Small Metro","4","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","Micropolitan (Nonmetro)","5","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wisconsin","55","NonCore (Nonmetro)","6","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2014","2014","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2015","2015","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Small Metro","4","2016","2016","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2003","2003","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2004","2004","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2005","2005","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2006","2006","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2007","2007","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2008","2008","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2009","2009","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2010","2010","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2011","2011","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2012","2012","Medical Facility - Status unknown","10","Missing","Missing","Missing"
"Wyoming","56","Micropolitan (Nonmetro)","5","2013","2013","Medical Facility - Status unknown","10","Missing","Missing","Missing"
